n_escalones,uplift_fisico_fusion_kg,uplift_fisico_reduccion_kg,uplift_fisico_total_kg,uplift_J_total_kg,pct_escalones_con_mejora,support_medio_historico,support_medio_recomendado,R_sdi_pred_hist,R_sdi_pred_rec,R_d_sn_dep_pred,R_d_feo_ret_pred,F_d_sn_dep_pred,Batch,es_lockbox,fold,dist_Fusión_tasa_feed_Carbon_kg_min,dir_Fusión_tasa_feed_Carbon_kg_min,dist_Fusión_tasa_gn_nm3_min,dir_Fusión_tasa_gn_nm3_min,dist_Fusión_tasa_o2_nm3_min,dir_Fusión_tasa_o2_nm3_min,dist_Fusión_tasa_aire_nm3_min,dir_Fusión_tasa_aire_nm3_min,dist_F,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dist_Reducción_tasa_o2_nm3_min,dir_Reducción_tasa_o2_nm3_min,dist_Reducción_tasa_aire_nm3_min,dir_Reducción_tasa_aire_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2
10,25.51851034225112,98.18712768441695,123.70563802666807,121.47485710023358,60.0,0.2884707014976157,0.2956309819509397,0.38561328218494406,0.4694580904067498,-0.03704856055058953,0.0200154584060257,-0.024946012430425712,AP0018,False,4,0.12612056952512055,-0.12612056952512055,0.15456452808753965,-0.15456452808753965,0.20719251147314177,-0.20719251147314177,0.0866961318343324,-0.02906434792335898,0.1436434352300336,0.12097834462612855,0.0024664702400782335,0.25695113020671667,-0.25695113020671667,0.21294430156924826,-0.21294430156924826,0.20175252250524803,0.20175252250524803,0.19815657472683537,0.1709000049784345,70.14778707534529,69.61398865040907,71.01005050924203,0.701477870753453,0.1386899097774707,0.15983221946907644,35.28891372434783,299.99971591319826,44104.79893395347,1162.8325151548602,0.6366461095576702,27.173553958104428,2026-04-27 16:47:00,18,68.38198798518673,68.9979883177979,68.85542078251675,69.50160392893102,70.74325481605581,70.87665266264892
10,7.426114553940607,76.76487242214588,84.19098697608649,59.250155882457975,40.0,0.27283564142282773,0.27338923097068263,0.6702877446946325,0.733013024205484,-0.06653337913788648,0.021400440173632095,-0.002979461656798299,AP0019,False,1,0.08068977800445214,-0.08068977800445214,0.05934419748764482,-0.01864770852335078,0.015003448922712414,-0.015003448922712414,0.008157840652909228,0.007597085105210803,0.04079881626692965,0.1220962374833742,-0.03160849358819695,0.15759226183645086,-0.15759226183645086,0.08873131113011916,0.08873131113011916,0.052270053783863527,0.04550336644014383,0.10517246605845194,0.0729856411626908,68.85542078251675,68.38198798518673,70.74325481605581,0.6885542078251674,0.09437178171045839,0.2170740104643743,35.28891372434783,299.99971591319826,43650.52199010718,1190.4465858385224,0.6203017455709027,25.119522998098997,2026-04-28 00:59:00,19,70.29318056956637,69.33758427737655,71.49362988104966,70.1745253317832,71.32181111876966,71.03253296741273
10,30.06229590047731,66.0089474078284,96.07124330830571,94.61552245460416,50.0,0.2832982033244647,0.28354962704083037,0.1789016416670105,0.23236335402075717,-0.06539485378067106,0.019678239426228098,-0.021693081495666178,AP0020,False,1,0.2451604415690375,-0.2451604415690375,0.23839570734152438,-0.10247522611236988,0.23294454745089097,-0.08599617571764075,0.080524286103751,-0.03576450616319906,0.19925624561630095,0.0613622317285655,-0.05720732549606296,0.2100979884526262,-0.2100979884526262,0.14243146143947089,-0.05867708704410223,0.006456850590834836,0.003015781116081855,0.10508713305287436,0.15217168933458766,71.49362988104966,70.29318056956637,71.32181111876966,0.7149362988104967,0.07676869893964335,0.20829500224986,35.28891372434783,299.99971591319826,42744.06317196997,1139.1142490748966,0.6196261540791163,25.606002980611702,2026-04-28 08:52:00,20,69.79018382328715,70.04168219642676,71.54015202378017,71.51689095241491,68.30979644844187,69.81580378360576
10,42.533969320065346,60.02881229560199,102.56278161566735,101.11571307934861,90.0,0.46390085217625565,0.4744541032283709,1.495025614140003,1.5515115180634262,-0.0132517034370071,0.011545961483514992,0.013596417910270109,AP0021,False,3,0.40235914844670356,-0.40235914844670356,0.21440606801586434,0.09414013251576629,0.22217565332420894,0.22217565332420894,0.049245305254933,-0.00026836671739788553,0.22204654376042746,0.16103314996578522,0.04231302477653798,0.23495395031777613,-0.21156810647838978,0.2627112628093168,-0.10693772667022872,0.129984561477816,0.11722772080663618,0.19717073114267353,0.2096086374515505,71.54015202378017,69.79018382328715,68.30979644844187,0.7154015202378016,0.10428212462251149,0.18031635513968697,35.28891372434783,299.99971591319826,43965.99252446615,1184.0442043784049,0.48620184977987424,23.483715197983013,2026-04-28 17:01:00,21,57.322123227247275,63.55615352526721,57.762105962367876,64.65112899307402,64.27199374552181,66.29089509698184
10,34.98859184060049,81.57685963981787,116.56545148041836,116.56545148041818,90.0,0.413912055423063,0.42073413481063754,1.2593264625061356,1.327575496723135,-0.0566265609410887,0.020674767410279512,0.04128510425340792,AP0022,False,2,0.5075319398789814,-0.5075319398789814,0.3341637128795007,0.3341637128795007,0.40122448329524985,0.40122448329524985,0.13999222306087858,-0.10559569524049094,0.3457280897786526,0.1454268266683919,-0.008983724233207119,0.2754474342856265,-0.2602913106501003,0.19322860231593295,-0.07977601163618453,0.18407281863517957,0.00609254586877872,0.19954392047628272,0.27263600512746766,57.762105962367876,57.322123227247275,64.27199374552181,0.5776210596236788,0.15524928539727031,0.2671296549790508,35.28891372434783,299.99971591319826,45032.55354828112,1173.838405441427,0.49703650706909375,24.369313803896905,2026-04-29 00:38:00,22,73.02108529158157,65.17160425941442,73.71980227073506,65.74095411655146,73.95511020108592,69.11355197330386
10,11.652609965582243,17.90533212708904,29.557942092671283,29.55794209267148,60.0,0.3848629630775172,0.3878261163022848,2.1080146724686317,2.116044436562821,-0.02819697819494693,0.005997805014757598,0.02664790597297484,AP0023,False,0,0.20543426618863403,-0.20543426618863403,0.23806852431545597,0.23806852431545597,0.25426837497142224,0.25426837497142224,0.04382007774023264,-0.01638585768890144,0.18539781080393625,0.09996122638720856,-0.032673335984344576,0.09375412531548956,-0.060840886466315504,0.09133255589314596,0.08571133169705683,0.08745437064632303,0.08745437064632303,0.09312556956054177,0.139261690182239,73.71980227073506,73.02108529158157,73.95511020108592,0.7371980227073506,0.07479701333866365,0.18800496395398575,34.73982860413044,299.99971591319826,43299.88815232649,1170.6939436827236,0.493087396639473,21.814879929650484,2026-04-29 09:40:00,23,68.24465926788112,70.63287227973134,69.97752808840514,71.8486651795701,67.2198616368222,70.58748591895406
10,40.28456777186152,99.62864646918149,139.91321424104302,137.07961475239722,80.0,0.34229182051922635,0.349929812584305,0.9572611224337626,1.0369544237502233,-0.04939254247766134,0.0213718284427354,0.03716154833327351,AP0024,False,2,0.4785065722845971,-0.4785065722845971,0.39826638176365253,0.39826638176365253,0.4966147866151238,0.4966147866151238,0.20408139208408482,-0.20408139208408482,0.39436728318686454,0.18553809367176444,-0.1049143212170639,0.3162999678359399,-0.29257960001235844,0.2565197394225236,-0.10038294184522517,0.15278469205213163,0.13906968605946612,0.22778562324558987,0.31107645321622723,69.97752808840514,68.24465926788112,67.2198616368222,0.6997752808840514,0.09847890920794468,0.20174580990800395,34.73982860413044,299.99971591319826,44941.30047933872,1230.4594276320875,0.5033261970245505,24.186200162264576,2026-04-29 17:18:00,24,70.25938653818,69.25202290303056,71.64213374701936,70.80983091771225,68.17736396153971,67.69861279918095
10,41.13330171615736,181.83711562686466,222.970417343022,222.9704173430224,60.0,0.32649753379614166,0.3325754178458037,1.5118003558494228,1.677358283886527,-0.027830841972829756,0.03201800827979042,-0.006445709392311594,AP0025,False,4,0.4095809477634454,-0.4095809477634454,0.07192268661057745,-0.03858540959120374,0.09722192287862264,0.09722192287862264,0.009240037741532177,-0.009240037741532177,0.14699139874854442,0.1998611575624868,0.011832527240921882,0.35818428416529446,-0.35818428416529446,0.11384846749380373,-0.10029759200543165,0.19719690679309848,-0.1871347369213585,0.21727270400367088,0.18213205137610766,71.64213374701936,70.25938653818,68.17736396153971,0.7164213374701935,0.08047182239334534,0.203106840136461,34.73982860413044,299.99971591319826,47044.11865805386,1229.2390262620386,0.5017354479484737,25.285084461026933,2026-04-30 00:49:00,25,73.63430377036208,71.94684515427105,74.97094771520791,73.30654073111364,71.45226203507471,69.81481299830722
10,43.83735974391868,41.18396574166161,85.02132548558029,67.67817579837316,60.0,0.3307426542845006,0.33814243400085964,1.8369986609815019,1.8445503915274315,-0.04709026550622991,0.009046688088105905,0.034483600059353914,AP0026,False,0,0.42964037063387983,-0.42964037063387983,0.101467938312455,0.03377774675299209,0.14736902638877192,-0.05464327826264687,0.1736209328566416,0.1736209328566416,0.2130245670479371,0.35292498409729023,-0.26708837541948716,0.149862495534959,-0.08046943464053762,0.13184528640589505,-0.025244808966440817,0.20957453914788216,0.20957453914788216,0.21105182629650662,0.21203819667222185,74.97094771520791,73.63430377036208,71.45226203507471,0.7497094771520791,0.06748106245890709,0.1828094603890138,34.73982860413044,299.99971591319826,44534.06945238459,1207.7796165929892,0.47727937514076174,23.876078716483566,2026-04-30 08:56:00,26,68.35179128931844,70.99304752984025,69.86460301210657,72.41777536365724,70.45627783754603,70.95426993631037
10,13.834693900439177,43.55247773354141,57.387171633980586,51.29566824180782,60.0,0.45936662862114536,0.4673813400613297,2.1157546722094356,2.147483500997038,-0.04045898794739322,0.011951625287250895,0.0022766996318167587,AP0027,False,1,0.11278482231785708,-0.11278482231785708,0.09581542757589567,-0.00272345864282277,0.1098091234252746,-0.016939055930900684,0.040621608861521545,0.040621608861521545,0.08975774554513723,0.13147839726077404,-0.10131935732670898,0.20713072727660833,-0.11948094648184185,0.23329817618083992,0.020542165775759368,0.025826563694296756,0.012988483987099788,0.14943346610312974,0.11959560582413348,69.86460301210657,68.35179128931844,70.45627783754603,0.6986460301210656,0.11648692833651526,0.18486704154241906,34.73982860413044,299.99971591319826,44768.58694228547,1171.041769911373,0.5033514782905039,24.193710190368503,2026-04-30 17:13:00,27,65.6207391190057,66.98626520416207,66.29014116195945,68.07737208703301,65.64352511167066,68.04990147460833
10,39.06674224447045,65.63817775475968,104.70491999923014,91.54948682657243,60.0,0.4180967503353849,0.4215603908659375,1.008212743529966,1.0528565275421193,-0.06186528523898349,0.017633951862770995,-0.01057537360120775,AP0028,False,2,0.33593827349840016,-0.33593827349840016,0.04704258395193931,-0.0055786832058924984,0.07815162763383791,0.07815162763383791,0.06245430338661919,-0.06245430338661919,0.13089669711769916,0.1307667108993428,-0.1307667108993428,0.25215849483785574,-0.25215849483785574,0.12751817854079608,-0.0943287068147612,0.007826925398527506,0.002292750097322181,0.12956757741913053,0.13023213726841484,66.29014116195945,65.6207391190057,65.64352511167066,0.6629014116195945,0.09901552951796164,0.2380830588624438,36.50794218065217,299.99971591319826,46868.47628560724,1222.8230532164794,0.49515441350451184,23.62152638075584,2026-05-01 00:37:00,28,65.88376038277886,65.75224975089228,67.01348465735106,66.65181290965526,65.86678950590893,65.75515730878979
