Batch,pos,orden_escalon_fase,y,pred,target,modelo,train_end,seleccion
AP0102,101,1,0.8707430974355465,0.5925357571126554,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0102,101,2,0.17660252441488136,0.24857048300094176,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0102,101,3,0.613275149019787,0.19759245970419584,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0103,102,0,2.351066264860745,1.9319915961657352,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0103,102,1,0.5634408317319498,0.12210032544860805,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0104,103,0,1.8539058291990682,1.714936068675698,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0104,103,1,0.44488824982898895,0.3430116513441943,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0104,103,2,0.10896257494541933,0.45334649308165526,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0104,103,3,0.380599970068584,0.2996379795285013,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0105,104,0,1.7725852981274919,1.7716742000473187,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0105,104,1,0.7484530719282255,0.6848617771393174,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0105,104,2,0.5772673491192105,0.26216700370370194,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0106,105,0,0.9767984660798376,2.0014339181271255,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0106,105,1,1.5786601998738439,1.5959422492949655,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0106,105,2,0.9411630344159095,0.3313597779831051,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0107,106,0,1.8985838613959742,1.6718300539833038,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0107,106,1,0.12092651146738907,0.34149243319485983,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0107,106,2,0.5982994084259353,0.3217914149518293,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0108,107,0,1.7634794375259824,1.7836566101615434,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0108,107,1,0.5827333641068588,0.6397114687879608,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0108,107,2,0.3422494721641726,0.32865710876586435,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0108,107,3,0.08262177028603328,0.2160670566079016,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0109,108,0,0.9913748960903911,1.8248621721792122,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0109,108,1,1.3659947324992525,1.6035394085799877,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0109,108,2,0.29999699259106377,0.2923287115610062,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0109,108,3,0.12418393312657323,0.35658405706750906,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0110,109,0,1.6589997848490785,1.6251015838151037,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0110,109,1,0.5060818061686883,0.36496592098063774,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0110,109,2,0.5660681409991276,0.3721532149479515,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0111,110,0,1.6479566619580424,1.5848841376857923,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0111,110,1,0.7300735097946124,0.6682572708392521,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0111,110,2,0.21960039869733738,0.33935784771729427,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0111,110,3,0.2734098144824702,0.2571189773841174,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0112,111,0,1.9135626356103732,1.7653663164745712,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0112,111,1,0.21451993865616967,0.36996077693000506,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0112,111,2,0.55567910552799,0.235700651465045,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0112,111,3,0.28396693403615425,0.3061425234514624,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0113,112,0,1.3522705702350653,1.898275365963871,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0113,112,1,0.42413728407287365,0.46466230893469646,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0113,112,2,0.4705014329869836,0.5056347173996654,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0113,112,3,0.48738793507992373,0.15113608424945338,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0114,113,0,1.5949686584675706,1.9248175035247568,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0114,113,1,0.5315498937215366,0.6621900998573921,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0114,113,2,0.5112264845369012,0.3985003271374116,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0114,113,3,0.3096945272852654,0.30544758034785574,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0115,114,0,1.9831597378793921,1.8127136023245893,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0115,114,1,0.0919376976064999,0.31663311672982386,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0115,114,2,0.8415481674149644,0.32569867301522104,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0116,115,0,1.2942424888807251,1.770547524104494,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0116,115,1,0.6533346080244727,0.5483508250195483,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0116,115,2,0.17590409895480952,0.22847883777620281,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0116,115,3,0.32403446171019307,0.19114864886239194,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0117,116,0,1.1724925527175518,1.3695510534766375,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0117,116,1,0.4227527327573284,0.32416365997600544,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0117,116,2,0.34319918545466765,0.4732318865939799,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0117,116,3,0.49233595628688565,0.4890314183201637,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0118,117,0,1.8545489158730026,1.615369125641234,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0118,117,1,0.5494620071928313,0.2768178183948853,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0118,117,2,-0.10093240086507327,0.17247041611201586,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0118,117,3,0.35929850203806446,0.2247486043818692,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0119,118,0,2.1607226809439455,1.9803032199806245,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0119,118,1,0.5828573661636198,0.15711379565692998,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0119,118,2,0.5612472224277814,0.14074345172093372,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0120,119,0,1.8504495030651607,1.9263057011547533,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0120,119,1,0.6618022242618078,0.5083091608541523,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0120,119,2,0.7724824624846285,0.16488928247270251,m6_ln_sn_dep,reciente_150,99,reciente_150
AP0101,100,0,2.0136043058871227,1.7905297004850838,m6_ln_sn_dep,selector_pasado,99,base
AP0101,100,1,0.17491778831373844,0.2910946707960079,m6_ln_sn_dep,selector_pasado,99,base
AP0101,100,2,0.23730192475964507,0.5333316009377204,m6_ln_sn_dep,selector_pasado,99,base
AP0101,100,3,0.4784284106729349,0.6188513865936021,m6_ln_sn_dep,selector_pasado,99,base
AP0102,101,0,1.711209127262046,1.7757268986201624,m6_ln_sn_dep,selector_pasado,99,base
AP0102,101,1,0.8707430974355465,0.7439174758066454,m6_ln_sn_dep,selector_pasado,99,base
AP0102,101,2,0.17660252441488136,0.30185132107555596,m6_ln_sn_dep,selector_pasado,99,base
AP0102,101,3,0.613275149019787,0.30658860477816885,m6_ln_sn_dep,selector_pasado,99,base
AP0103,102,0,2.351066264860745,1.7031540488605044,m6_ln_sn_dep,selector_pasado,99,base
AP0103,102,1,0.5634408317319498,0.3438534014593991,m6_ln_sn_dep,selector_pasado,99,base
AP0104,103,0,1.8539058291990682,1.716506298921239,m6_ln_sn_dep,selector_pasado,99,base
AP0104,103,1,0.44488824982898895,0.3674251613800405,m6_ln_sn_dep,selector_pasado,99,base
AP0104,103,2,0.10896257494541933,0.19907045427565,m6_ln_sn_dep,selector_pasado,99,base
AP0104,103,3,0.380599970068584,0.2742567541443976,m6_ln_sn_dep,selector_pasado,99,base
AP0105,104,0,1.7725852981274919,1.9440686201351878,m6_ln_sn_dep,selector_pasado,99,base
AP0105,104,1,0.7484530719282255,0.754473803690237,m6_ln_sn_dep,selector_pasado,99,base
AP0105,104,2,0.5772673491192105,0.37776639134413154,m6_ln_sn_dep,selector_pasado,99,base
AP0106,105,0,0.9767984660798376,1.8997736679641286,m6_ln_sn_dep,selector_pasado,99,base
AP0106,105,1,1.5786601998738439,1.4791493640484632,m6_ln_sn_dep,selector_pasado,99,base
AP0106,105,2,0.9411630344159095,0.4331421282444409,m6_ln_sn_dep,selector_pasado,99,base
AP0107,106,0,1.8985838613959742,1.8095979914001674,m6_ln_sn_dep,selector_pasado,99,base
AP0107,106,1,0.12092651146738907,0.4906076895025886,m6_ln_sn_dep,selector_pasado,99,base
AP0107,106,2,0.5982994084259353,0.3874084738638306,m6_ln_sn_dep,selector_pasado,99,base
AP0108,107,0,1.7634794375259824,1.7323917725620268,m6_ln_sn_dep,selector_pasado,99,base
AP0108,107,1,0.5827333641068588,0.728435797672938,m6_ln_sn_dep,selector_pasado,99,base
AP0108,107,2,0.3422494721641726,0.4766700307191042,m6_ln_sn_dep,selector_pasado,99,base
AP0108,107,3,0.08262177028603328,0.40451601157647604,m6_ln_sn_dep,selector_pasado,99,base
AP0109,108,0,0.9913748960903911,1.8997736679641286,m6_ln_sn_dep,selector_pasado,99,base
AP0109,108,1,1.3659947324992525,1.4718086956201184,m6_ln_sn_dep,selector_pasado,99,base
AP0109,108,2,0.29999699259106377,0.43574485083776454,m6_ln_sn_dep,selector_pasado,99,base
AP0109,108,3,0.12418393312657323,0.3464840653554894,m6_ln_sn_dep,selector_pasado,99,base
AP0110,109,0,1.6589997848490785,1.79539183669604,m6_ln_sn_dep,selector_pasado,99,base
AP0110,109,1,0.5060818061686883,0.3283949446593708,m6_ln_sn_dep,selector_pasado,99,base
AP0110,109,2,0.5660681409991276,0.2833450381756383,m6_ln_sn_dep,selector_pasado,99,base
AP0111,110,0,1.6479566619580424,1.6731131773042018,m6_ln_sn_dep,selector_pasado,99,base
AP0111,110,1,0.7300735097946124,0.5966851573111862,m6_ln_sn_dep,selector_pasado,99,base
AP0111,110,2,0.21960039869733738,0.26175738270918364,m6_ln_sn_dep,selector_pasado,99,base
AP0111,110,3,0.2734098144824702,0.2992143336374127,m6_ln_sn_dep,selector_pasado,99,base
AP0112,111,0,1.9135626356103732,1.8398191104818205,m6_ln_sn_dep,selector_pasado,99,base
AP0112,111,1,0.21451993865616967,0.6313481662322675,m6_ln_sn_dep,selector_pasado,99,base
AP0112,111,2,0.55567910552799,0.3307842050786308,m6_ln_sn_dep,selector_pasado,99,base
AP0112,111,3,0.28396693403615425,0.3820840589068846,m6_ln_sn_dep,selector_pasado,99,base
AP0113,112,0,1.3522705702350653,1.6651422317969,m6_ln_sn_dep,selector_pasado,99,base
AP0113,112,1,0.42413728407287365,0.40631814542174644,m6_ln_sn_dep,selector_pasado,99,base
AP0113,112,2,0.4705014329869836,0.4913075007903964,m6_ln_sn_dep,selector_pasado,99,base
AP0113,112,3,0.48738793507992373,0.2843460575255159,m6_ln_sn_dep,selector_pasado,99,base
AP0114,113,0,1.5949686584675706,1.7208822637686612,m6_ln_sn_dep,selector_pasado,99,base
AP0114,113,1,0.5315498937215366,0.6546846499923253,m6_ln_sn_dep,selector_pasado,99,base
AP0114,113,2,0.5112264845369012,0.47900499917012607,m6_ln_sn_dep,selector_pasado,99,base
AP0114,113,3,0.3096945272852654,0.23262529362508969,m6_ln_sn_dep,selector_pasado,99,base
AP0115,114,0,1.9831597378793921,1.7046066971010552,m6_ln_sn_dep,selector_pasado,99,base
AP0115,114,1,0.0919376976064999,0.1836384784124762,m6_ln_sn_dep,selector_pasado,99,base
AP0115,114,2,0.8415481674149644,0.3496032588387462,m6_ln_sn_dep,selector_pasado,99,base
AP0116,115,0,1.2942424888807251,1.545168418406385,m6_ln_sn_dep,selector_pasado,99,base
AP0116,115,1,0.6533346080244727,0.5400045185918317,m6_ln_sn_dep,selector_pasado,99,base
AP0116,115,2,0.17590409895480952,0.39277948727943224,m6_ln_sn_dep,selector_pasado,99,base
AP0116,115,3,0.32403446171019307,0.3139404670539571,m6_ln_sn_dep,selector_pasado,99,base
AP0117,116,0,1.1724925527175518,1.3751272351886858,m6_ln_sn_dep,selector_pasado,99,base
AP0117,116,1,0.4227527327573284,0.39635604610396974,m6_ln_sn_dep,selector_pasado,99,base
AP0117,116,2,0.34319918545466765,0.37296432672010343,m6_ln_sn_dep,selector_pasado,99,base
AP0117,116,3,0.49233595628688565,0.3989030515996184,m6_ln_sn_dep,selector_pasado,99,base
AP0118,117,0,1.8545489158730026,1.8016862824317053,m6_ln_sn_dep,selector_pasado,99,base
